business_categories,business_id,business_name,business_review_count,business_stars,reviewer_average_stars,stars,text,user_id
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.65,5,"This really is about as good as it gets.  The coffee is really delicious, the people who work there are personable and make you feel at home, never snooty about anything and the decor is really pleasant.

There's nothing to be said of this place that another yelper hasn't already said more intelligently except for this:  I leaned my bike up against a shelf, my tire slipped and bumped into said shelf, knocking an expensive, free-trade, no-war-orphans-were-maimed-or-blood-spilled to deliver you this glass type thing and it shattered on the ground. 

I hate being a clumsy shithead, man.  Anyway, they were cool about it... not just cool about it, they made me feel not-embarrassed.  I paid for the cup I broke and they gave me my coffee for free.  

That's service.  Who does that?  If someone came into my coffee shop and broke shit I'd tell 'em to get out.

Also, I like that they don't play the music there too loud.  Sometimes coffee shops have their goddamn hippie shit blaring at full volume.  Here, you can comfortably sip your coffee and nurse a hangover.

The only thing that would make this place better is if they had a kitchen and served amazing breakfast.",mym5tXZoZCbuPCYQzI5Ysg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.05,5,"I was lucky enough to sneak away from work for December Yelp Office Hours and got the chance to hang out with some fellow Yelpers at Cartel. I fell in love with this place the moment I walked in. 

The decor is awesome. They have a ton of random stuff popping about, and the wide-open industrial looking space is surprisingly comfortable. 

They fresh brew every cup, so you have THE best possible cup of coffee you can get. Normally I opt for something fancy schmancy like a non-fat, 5 pump gingerbread latte when I hit up coffee joints, but something told me a good ol black Guatemalan cup would serve me well.. and I was correct! 

I am an AVID coffee drinker. I mean AVID. The Guatemalan coffee, straight-up, with no sugar, syrup, cream, etc... was THE, and I mean THE, best cup of coffee I have EVER had. Hands Down. 

I have since been back twice and the coffee is consistently good. In the future I hope I can try something else, but why mess with perfection????",MWt24-6bfv_OHLKhwMQ0Tw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.82,4,"This place is great!  I'm definitely looking to head back here soon.  I think it's really funny how the reviewers talk about snobby barristas - there's definitely an attitude but those reviewers need to work on their self-confidence because it's actually pretty funny.  There's nothing like ordering a non-fat latte and hearing, 'next time you really need to order it with at least 2%, none of that skim bull****.'  So true and so enlightening!

Skim or no skim the latte was bomb and I'm really pumped to go back for more.  Prices are reasonable, and the place has almost a warehouse type vibe going on, with plenty of seating for all of the iPad-toting workaholics.

One last tip - the place is super tough to find, it's behind the little Ash strip mall that has Pollo Supremo in it.  I'll definitely be back!",mQba83gB018LlGt51r80ZQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.2,5,"If you want to have the best coffee in the Valley, come here. I've been going here for years. My favorite drink here is horchata with a shot of espresso-it's to die for. When ordering it be sure to call it by it's appropriate name ""the dirty-hore"".  These guys go straight to the source for their beans and ends up being better for the farmers than Fair Trade standards. Not only that but if you get lucky, you might be able to chat with the kid that roasts the beans in house, he's super knowledgable and it's a very exact science. This place is great for studying or any romantic date. Don't miss the attention to detail in the foam design on their hot drinks, they made me a fern shape one time!",MN_wA85eD8rK0lfwZtfhbw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.1,5,"We are huge fans of Cartel Coffee Lab. 

The Mrs. is a coffee nut so we drive all over in search of the best cup and the best beans. It is one of our two very favorite places.

First of all, their coffee beans...  We are firm believers in getting beans that are locally roasted. We've subscribed to the belief that flavor is lost  as you get too far out from the roasting. Cartel roasts their own and does a ridiculous job. They do a great decaf and a number of interesting and excellent regular varietals. If you don't already buy locally roasted beans, do yourself a favor and give Cartel's a shot.

As far as their in-house coffee drinks, the Cartel folk are pretty much obsessive in their pursuit of excellence. You won't find the million varieties of crazy drinks they now do in many coffeehouses but  you will find excellent drinks done by people who are serious about what they are doing. I for one, am happy to roll with their recommendations when I am there and enjoy my whole milk, leaded latte with agave syrup. 

They also have a Clover machine (which many say does the best brewed coffee) which does 1 cup at a time. You will also see the beans individually packaged for the clover right nearby. One of the philosophies the folks there have expressed is that you want to get the beans brewing as soon after grind as possible. They've even minimized the number of steps you have to take to do this.

Cartel Coffee Lab is also a very, very cool place. It's kind of tucked away in a strip mall off University back behind Eastside Records. They've taken this industrial space and kept some of that which adds to the charm and also have put very cool local art throughout. Some of it changes which is also nice. They've also fabricated some things like the bar and space dividers which give it a neat look. Their roaster also sits out in full view. In addition to all this, they always have great music playing. Something about sitting down on one of those couches with their background music instantly relaxes me.

And the last bonus for me is that with them being so obsessive about coffee, they also sell some great equipment in the front. We bought our burr grinder from them and couldn't be happier.

About the only thing about Cartel that is disappointing to us is that they have recently stopped pulling decaf espresso shots. From what I understand, this happened because they switched their grinder system out for a better one. I hope at some point, they decide to grab one of their own burr grinders for sale and reverse this change.

If you haven't tried Cartel Coffee Lab yet, it's a must.",mmJzZPMT06-4jRhf5L8laQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.38,5,"This hidden gem is located just outside of Mill Ave and is apparently the hipster home base of Tempe. If somehow you are allowed in without suspenders or nonprescription clear glasses, you will see exactly what goes on. to the left at least four people playing chess, to the right someone reading a book, but sitting next to someone writing a book, and did someone just walk in with a puppy? Yes. As you walk up to the counter you are already disoriented so you may be confused about what to order. Well, they are known for their cappuccinos, which I can personally vouch for but on a hot summer day in Arizona, I recommend their ""Dirty Horchata"" or ""Espresso Excellente"" a rice milk horchata with shots of espresso. It was good for the minute it lasted. See you there next time.",MMeNMCy0RWW4cM04IKZO4Q
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.75,5,"Okay, here's how bad it is...My husband and I went to Cartel in December/January ONCE during a visit to AZ for the holidays and nine months later (today), I saw an art website that mentioned exhibiting in the Cartel Coffee Lab...and not really one to remember places like coffee shops, this was one we couldn't forget!   It was the kind of place we wish we had in our neighborhood.  The coffee is amazing, it's smooth, rich, and delicious.  Yes, they're a bit noisy, yes, they're fussy about what they serve but that can be a good thing, right?  Especially if the standards are high.  And, yes, it's hard to find.  But, yes! they have wireless.",mjnhOzOXUN_jiyfn09DdVQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.43,5,"This place is strange in all the right ways.

It's strange how it's located on the ground floor of what looks like a Motel 6.
It's strange that you can get an incredible and beautiful cappuccino in the middle of the desert.
It's strange that they don't make flavored coffee and don't have an ounce of caramel on hand.
It's strange they source all of their own green beans, roast them in house, and never in the French style.
It's strange how the seem to actually have a lab a few doors down in the ""motel"".
It's strange that even though I've only been once, I love this place and everything about it.

I am so happy that I made this one of my first stops during my visit to Tempe.  Now I can go every morning and try the rest of their offerings.

And that is strange.  Because in one visit they have won me over to the point where I am not even interested in trying the other coffee places in town.  If that doesn't deserve 5* I don't know what does.",miNCSxncLEbwJb0GVKq6ow
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.09,5,"Great coffee and a great ambience, Cartel is home to many a hipster who probably fancies him/herself as in-the-know because they found this place in spite of its tiny/non-existent sign. 

Non-hipsters (like yours truly), you will stick out like a sore thumb, but when the coffee is this good, who cares about fitting in?

I would come here to work or to hang out--it's a versatile and friendly atmosphere.",MFY9-gBAKrJYROJhHU1j1A
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.71,2,"Oh, the coffee is just as delicious as always.

But I really don't like the way the quality of service has dipped down here ever since the owners aren't around that much anymore. 

Being ignored while figuring out the tip jar, having judgments made about wanting soy creamer in my coffee, being ignored while baristas are between shifts while there are FOUR baristas sitting at the counter watching a line of 10 people form, light bulbs not getting replaced in lamps for months, having other customers made fun of once they are out of earshot, etc. 

Oh, and my partner doesn't drink coffee or tea. They asked him what he drank, and he said once in a while he likes Italian soda and was told ""Oh you like the high fructose syrup huh?"" Excuse me? We just bought 3 drinks from you, tipped you, and you have the audacity to make judgments about someone you have no clue about (that man reads more ingredient labels than the Whole Foods CEO)?!? 

I feel terrible having to write this, but several of my friends have noted the service here has been rude, dismissive (I would be exaggerating if I stated that was every experience-I have had nice exchanges, but when I start to dread going into a place b/c of an attitude, that is bad). I even had a barista tell me I should thank the other barista for getting my soy latte right-um, yes I appreciate the effort...that is why I paid you 4 bucks, not including tip. 

Regarding slow service, I have been told there will now be bar backs to help out with orders to help pare down the line, which is a great idea.

They stopped doing decaf coffee drinks, leaving me with either the jitters for 2 days if I really want a latte or having to get the Decaf clover (which is delish but not really that special from my own french press), so that is a major bummer for people with high sensitivity to caffeine such as myself.

BUT- I will say their superior product, the care the baristas put into their product, their location are all factors that still get some stars from me and I am willing to come in here again in the future, I just really need a break from tipping a staff that is so uneven. 

Looks like its me going to Lux for a while!",mfvezpz6ohS0NQk3DZdvqQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.56,4,"Grabbed a small latte (average priced) from Cartel this morning before class and had a pretty great experience. 

I arrived just before a small rush, so the wait was non-existent. I was unsure if they took cards, but the nice guy at the register responded cordially when I asked and after a little confusion about what size I wanted (I hate you Starbucks for ingraining tall as a size in my brain), my latte was being crafted. I do not use the term crafted flippantly, the young woman who made my latte knew what she was doing. The proportion of steamed milk to espresso was just right and the heart shaped image in the crema was immaculate. 

The only negative aspect of the experience was the shoddy bike rack I had to lock my bike to, but I'm not sure there's much the Lab can do about that.

Nice staff, nice atmosphere and great coffee. I'll be back.",MdnxEjulE8ajZx1iZcJnTg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.26,5,"This place is simple, secret, and sexy. Yeah Sexy. And the coffee is perfect. I get the hot mocha, and i love it! Also they have art for sale, and just an all over cool feel to the place. I only found it because i was getting pierced next door at HTC. Do yourself a favor and go get a piercing and some coffee :) You'll thank me later.",McMS1Xw6qouR8M4pygTNDg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.69,5,"Absolutely outstanding!  I am always on the lookout for high quality coffee and Cartel has just set a new standard.  They roast their own beans on site and their coffee is the freshest I have ever tasted.  I tried their Mocha and found it incredible well balanced and smooth, with just the right amount of character.  I am very picky about my coffee and the coffee shops I will spend money at...this place is my new favorite in the Phoenix area.  I love the atmosphere and the counter folks were very friendly and knowledgeable.  I will be back!",Mcmq-3uGKhz1yOwVtWkJMA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.24,5,"Best coffee I've had in the Phoenix area. The first time we went, we had 2 cappuccinos (for here--they won't make them to go, understandably, as it ruins the foam). One of the owners made them for us, then told us the next time we came they were on him as they were rather wet. Certainly weren't the best-prepared cappuccinos, but at least he knows what a cappuccino is supposed to be. And any way, the coffee itself made up for the poor foam--just delicious. I wouldn't say that I'm a coffee expert by any means, but the flavor of the coffee just really stood out above any other I have had in a long time. That's probably because the owners get the beans from fair-trade farms in Guatemala (which they have visited), and then roast them themselves in the ware-housey shop. We later bought 2 bags of coffee to give as gifts, a dark Guatemala roast and the Black Market Espresso (tasted the first, which was good at home but not as good as when made at the Lab). You can also purchase cool coffee equipment in the front. The only downside would be a small amount of food available. I like to have something to eat with my morning coffee, and they have a few cookies (locally made and very tasty) and some other treats, but not much in the way of a breakfast. But in terms of coffee, this place is the top!",M_8hm169M6QDMng-tAntpA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.74,5,"They have my heart with their cappuccino (not to mention the guy made a heart on top of it!!). Great decoration and a place to hang around with a good conversation, book and a tasty, aromatic cup of coffee!",LqgGgWi3FLHBViX9tmZ9sw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4,3,"Would always stop in between classes. Sometimes on lunch break. Coffee is good. Can get crowded at times, but service is still quick. Internet can be hit or miss, depending on the signal. But still free wifi.",lMcyrX1R3Sl-Wq9O2v4WVg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.6,5,"I put forth that we need to institute a new standard of measurement to be used for comparing coffee shops.  Furthermore, I think that Cartel Coffee Labs should use this place as a standard for this new unit of measurement.

I have to assume it's called a ""Coffee Lab"" for a reason.  Too many coffee shops these days are retail stores, where coffee is an incidental thing in all the yelling, stupid names, and fancy colors.  If you look at the menu of Cartel Coffee Lab, there are a total of 13 items.  It's all about the coffee, plain and simple.

Then again, there's really nothing simple about it to those who take their coffee as seriously as this place does.  The artistry of their baristas is not to be trifled with.  These people can make a latte so pretty, you really won't want to drink it (until you do, then you're happy you did).  On top of that, the selection of coffee varietals is impressive.  I've only tried one, but that alone was better than anything Starbucks tries to pawn off on the masses.  Perhaps the use of the term ""Lab"" is because they've actually stepped beyond anything any other coffee shop has done.  Either way, the formula that they came up with works better than anything I've come across before.

Then again, maybe I'm being too hard on the other places.  It's not that they have an intrinsically inferior product, but the reason for these places has been lost behind t shirts and mugs and open mic nights and selling you a card containing the same money you'd use on the place anyway...

I digress.  Cartel Coffee Labs is a great place with a fantastic product.  If their WiFi is weak or the back corner gets dark, I honestly don't care.  Their coffee is excellent and I'll be coming back for more.",lczLjHO7zIhrmSlOXI3ohg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.8,5,"Best coffee in Tempe hands down.

Cool little place too.

I used to work at a roaster and this place knows what's up.  Owner is a drummer too, so I like the place even better.",l81ILmOhky5bG7o4r3rkhQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.77,5,"It doesn't look it from the outside, but Cartel is the hippest coffeshop in the desert. They roast their own beans to perfection, and brew up an amazing cup of joe--wait for it--on a customer-by-customer basis. That's right. No nasty metallic drip sitting on some heater from this place. It's all real, baby. And I want it all.

If that weren't enough, the decor puts my San Francisco roots to shame. It's industrial and gritty, yet refined and academic. Comfy couches, minimalistic tables, stuff made of metal, and recycled bike wheels. It says ""we do coffee real good, but that don't make us douches.""",l6ipqaprwapROa8sG6IfdA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.52,3,There are definitely better coffee shops in town but it certainly is not bad. I do love the eclectic decor and the staff is awesome. It is kind of strange when you have a coffee shop that actually does not have drip coffee as an option.  This place definitely caters to the college crowd.,koTB0T-WJWKmu9YS56GxVA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.12,4,"Cartel makes a great cup of coffee. A seriously GREAT cup of coffee (or latte, or espresso). The staff are helpful if you need advice about what to get, and they know their brews. I had a very interesting espresso here recently, with notes of citrus at the front and chocolate at the finish. It was...different, but still good. 

This place is always busy. Always. However, you should have no trouble finding at least one seat open to sit and enjoy that great cup of coffee.",kMiQnYFmAYbjHyyIPGSwoA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.07,5,"I walked about 2 1/2  miles to the Cartel Coffee Lab for my morning exercise, based upon the high ratings. And I found the high ratings are well deserved. Coffee was great, staff was pleasant, and there seemed to be a group of friendly regulars stopping by and staying to study.

The barista asked, when I ordered my black drip coffee, if I liked a lemon aftertaste. I took a chance and said yes; I think she chose my beans based upon that question. The coffee was great.",kHratjzSuM5ldGV0IHLPVg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.12,4,One of the best lattes around! I wish it wasn't so crowded all the time. A cute hub with fun decor.,KFMF49A-B2ywzv8qcfoTOA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.59,3,"Cartel is fine. I go here a lot because I live right next door.

Cons - The service is hit-or-miss. Some of the people that work there are awesome and friendly. Some are kind of snooty and rude. They have a small staff and are pretty busy so it's usually about a ten minute wait from entrance to exit if you're getting coffee to go. The line takes a few minutes and the drink takes a few minutes. This place is hipster central which isn't a big deal, I just thought it was worth noting. 

Pros - The coffee really is good. The people that make the drinks are skilled and everything comes out delicious. The atmosphere is artsy, funky and fun. 

Prices are okay. About the same as Starbucks and more expensive than Xtreme Bean, but a better product fosho.

I think Cartel has cultivated a loyal following of people that come for the coffee. Convenience is probably also a factor because of the sweet location. If you really care about high-quality coffee, I'd say it's worth the effort. If you're just in the mood for an iced chai, you'd be better off going to whoever's closest to you.",kaEG9MpHelEofjXOTF2OQA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.36,5,"I miss this place so much since leaving. I went there almost every day for a year, bought their coffee for my own coffee at home, and made my own toddies at home using their beans. This is the best coffe I have ever tasted. The service was always cool with me! I live in Texas now and am spoiled and can't find a good cup of coffee to save me... Best of luck Cartel, hopefully someday we will cross paths again!",k6AcrNS8Vu68vv6bfiy8gw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,2.73,5,"Outstanding coffee.  Very yummy cookies available.   Great coffeehouse atmosphere. 
It's a bit hard to find - no big obvious sign... this isn't Starbucks.",k2LsWZWyqH8r2l6UmDeThg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.57,5,"Aw, Cartel. You've won yourself a spot in my cold, dead heart: Better hours, better setup, better everything. You have achieved (near) perfection. 

Plus, now that it's fall and the weather's cooled down, I can ride my bike right up to the big garage-style warehouse door in the back. Like the cool kids.

And even though I'm not actually cool, the baristas here are really nice. Hipster style without the hipster pretension. I like it. 

Perhaps most of all, I just plain started feeling guilty about giving three stars to a place I frequent at least twice a week. And as I have said before, guilt's a bitch. 

Now that I'm absolved of my sins, I think it's time for some coffee.",jYWI9qJFCd1hDwF_dihPhg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.87,4,"With a name like that, they ought to serve great coffee, and, they do. Despite not being a big fan of the hipster vibe, you will see me there every other week. The coffee, certainly, is a big draw.

We also buy coffee beans here to brew it fresh at home, and, the aroma lasts longer than they claim. 

While you are there, also try their coffee cake. Goes well with their cappuccino which (thankfully) they refuse to serve to go. Love their little snobby quirks!",JX1B4dJuK7_bJdbldWuLGg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.29,4,"Tucked away just off University at Ash in an L-shaped area that is part commercial and part apartment complex.  The door and entry look like the entrance to a college classroom.  This is a seedy area with sketchy folks loitering and/or walking around, so don't take the nice car if you have one.

Inside it's a mix of hippie and yuppie atmosphere with high quality coffee equipment and young clientele with more tattoos and black clothing than you'll normally see in a week.  Espresso was one of the better ones in the Phoenix area, though I didn't care so much for the custom made drip coffee.  Espresso is the highlight of visiting here.",joIzw_aUiNvBTuGoytrH7g
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4,4,"As visitors to Tempe, we had a tricky time finding this place... That's because it's in the back of what looks like an old motel and not visible from University. If you see the Buffalo Exchange on University and head around the back, you'll find it on the end unit. 

I loved the atmosphere, the artwork was killer and the staff were really friendly.  I got the sense that indie artists were well supported by this place and that it attracted some really interesting folks. 
The coffee was good, the variety of pastries and snacks was decent, there's free wifi and the over-all vibe was good. 

I do wish they had different sizes of ""to stay"" mugs, but overall it's a great place to hang out!",j3SBvUKZSz9mH4OZPY3ToQ
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.49,4,"Though my prior complaints about their hours still stand, I've been back enough times that I felt the need to elaborate on my previous review.

First, Cartel makes what is, in my opinion, the best cappuccino in Arizona.  It's simply perfect and they serve it in the traditional size and fashion.  If you are a member of the weight-loss crowd, this one is not for you since they don't offer sugar-free syrups or skim milk.  But believe me, this one is worth the calories.

Next, you will likely have to contend with the crowd.  During the school year, Cartel stays pretty full of hipsters toting their macbooks and self-aware ironic t-shirts.  Nonetheless, I advise you to wade through the horn-rimmed glasses and men in women's jeans, at least once, and try the best cappuccino in Tempe.",j_WJjiBbkiU5qlFDkU0SYg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.56,1,"Yesterday afternoon I stopped into Cartel with a friend of mine to give them a second chance.  When we arrived the place was packed and loud.  I ordered a decaf Americano, which they couldn't do because they were out of decaf beans.  I consider this a major failure by the management.  I've never had this happen at any of the really good coffee places around town.  

I ended up settling for an iced tea and my friend and I sat down and talked for a bit.  We ended up chatting with one of the other patrons for a while, but eventually ended up cutting our stay short because the place was so incredibly loud and there were some kids running around the place that were getting on our nerves.  I think the acoustics aren't very good in there and it seems like everyone's conversation gets amplified and thrown right in your face.  Rather than yell, we just gave up and moved on.  

I have a feeling that Cartel will eventually end up being a great place, but based on my experience they need to work on their consistency.  The employees have seemed nice both times I've been there, but pouring a sour shot is unacceptable and so is running out of beans.  If they work on training their barristas and get their logistics together I am sure Cartel will eventually be a great place.  A little work on the acoustics of the place couldn't hurt, either.

I probably would have given them two stars, but we couldn't think of where to go after fleeing from Cartel and ended up at Starbucks.  For that, you get one star.",j_9LVE3fqDx1lwYqkAIBEg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,5,5,"I have been going to Cartel for a while, and their coffee has absolutely spoiled me. I can hardly drink coffee or esspresso from anywhere else, I even buy their beans and brew it at home.
Most of the bartista's are stellar, but expect to wait for your specialty drinks, not only because they are almost always busy, but also because making kick ass coffee drinks takes time.
I suggest either the Honduras with cream, an iced agave latter, or a cappuccino (which you have to drink there).",IXn7pcVEnJUMlJExYdWPQw
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.25,4,"I love this place...everyone that works there is beyond knowledgeable about coffee and they are all very friendly. The ambiance of the place is really cool too. Very laid back environment, good crowd, and great coffee. Definitely one of my favorite coffee shops in Arizona!",iu0zoBb0ELQJj1W16tt80Q
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.88,4,"This is a very trendy and comfortable coffee house. I spent hours their today and it was my first time in. The menu is nothing but the basics, lattes, espresso, mocha, and fresh brewed to order cups of coffee. It's unique because they brew each cup of coffee when you order it. It doesn't sit in a coffee still for hours waiting to be pored then consumed, so in other words the coffee never tasted ""burnt."" If you have some time to kill and need a creative place to sit then stop in.",iJU5s1HBHvf2dgBlHPlUyg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.32,5,"I've heard of the lore of Cartel Coffee from my brother, a good friend and several other people but since I never drank coffee until a couple months ago, I had no reason to step foot in one of their labs and see for myself. 

Well when it came time to drop of my girlfriends mom at the airport and we had an hour to kill, I thought coffee is good, but where..... well the Yelp app came though again and pointed me here. 

I had that moment of nervousness walking up since I'm trying to impress my girlfriends mom and not take her to a crappy coffee place, and this place does not look like much from the outside! I felt relived and overjoyed walking in and seeing how awesome it looked. My ""guests"" were equally as impressed. 

After getting our coffee we chilled on the couch talking and time passed so fast we were almost late, but luckily the airport is only 10 minutes away so it was all gravy! 

Since I don't normally drink coffee I won't be here often, but when I do, I will prefer to go to Cartel.",i-irTdF9JerNf0hG64EpEg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.29,4,"Checked out their Tempe location, I haven't been down there in years. It was great to see they were busy and it of course had a nice college coffee vibe.

 My Iced Vanilla latte was pretty good, not too sweet and just how I like it. The guy at the counter was friendly and the barista was fast with my order :) 

I ended up buying a pound (which is really less than a pound) of coffee beans. I asked a few questions about the beans vs all others... He was knowledgable which was awesome. On the down side my beans were $21!!!!!!!! Way not cool. My personal opinion is they should never be over 15. I bought them anyway thinking let's give the golden beans a try... After a few makes at home...Again, no way $21 worth.",IC_herUwBVQ1mt8Pf1to3w
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.85,3,"felt old, loved the smell of the place.  great artwork on the walls.  good business.  it was hidden behind stores that faced the main street, thanks GPS.  the coffee was great.  and not overpriced.  good coffee places are always something to look for.  this makes the short list.",I4GAIZhlwLkGXa9PdQ18rA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.88,5,"They sell a stimulant from South America and are called ""Cartel.""

A joke's hiding in there, somewhere. 

Stopped by for the first time today. It wasn't easy to find, but that made it fun.  (Look in the BACK of the shopping center). I'm sure it's easy to miss!

All I have to say about my visit is... DAMN these guys serve a great cuppa joe. One of the best I've had. Ever.",HZeFzs42f0iGaA-sP_hUnA
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.48,5,"Questionable choice of location and aforementioned snarkiness aside, try Cartel if you *heart* coffee, and I seriously doubt you'll have a negative experience.  I had the pleasure of discussing the beans with one of the owners/managers and got no attitude, yet it turned into a lengthy discussion about single-source coffees and roasting/grinding/brewing standards.  These guys simply love their coffee and are on a mission to share the good stuff with their customers.  Gotta love it.

That said, I can't help but laugh at the story about the caramel cappuccino -- and yeah, I'd probably react the same way.  While I was fortunate to want nothing more than the traditional cup of joe, I did smile at one of the many snarky cardboard signs off to the side of the counter that read something like, ""To avoid ridicule and disappointment, please refrain from ordering a mocha.""  Hey, just because it's a coffee shop doesn't mean that they need to offer the same exact formulaic menu as others in the business.

For what it's worth, this is the only stuff we drink at home now, after trying it first at the PHX Public Market, and then in a gift basket from ZonieBaskets.  I will hopefully never again buy the bulk stuff from Costco/TJ's, which was once my naive preference.",HZ3ItZ23xZHqjUjRIdPi7Q
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,3.62,4,"i needed a hip place to put together a study group at and everyone in that study group to think i was hella cool as a result. close to campus and totally a gem for those that don't know or haven't been. nice study area towards the back with the garage door open to allow for natural, eco-friendly air circulation.

the line gets backed up pretty bad because they only have like one or two people working there. and everyone in there knows those people, so they get to chatting instead of pouring my americano. and questioning my capability to handle a large (4 shot) americano. i'm a fucking college student, you could probably cut my coffee with cocaine and i wouldn't notice the difference.  

a large americano was $3 and tasted like pure espresso bean bliss. i put cream in it, but really, it didn't need anything. it was perfect in all of its cartel special bean ways. my friend got a soy vanilla latte which i tried and it was perfectly balanced. usually there is either too much soy, or too much vanilla, but the cartel coffee crew knows how to correctly mix and pour coffee and additives.  

while service may not be there strong point, cartel keeps the doors open by serving the best espresso in town with the most urban vibe inside.",HY9qpAamqLXFoa7xMwNntg
Food; Coffee & Tea,lktu5JPDlQUG-7cV7gOzDQ,Cartel Coffee Lab,264,4.5,4.67,5,"This was the best espresso I've ever had in Phoenix.  It was sweet, not bitter, full of flavor and had a great aftertaste.  The beans were roasted lightly, just like I like my coffee.  Staff was friendly and accommodating.

My only complaint is that the music being played wasn't a style I like.  So what?  I'm here for the coffee.",hc9RUJMpvTL2BaDWsVRAow
